epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1314.91,0,0,103.768,0,0,0,0,0,0,0,0,0,0,0,124.113,0,0.000331439,0.000331439,0.000331439
2,2571.59,0,0,69.9576,0,0,0,0,0,0,0,0,0,0,0,84.8367,0,0.00059896,0.00059896,0.00059896
